Date/Time,Hs,Hmax,Tz,Tp,Peak Direction,SST
2019-07-15 17:30:00,0.612,1.130,4.030,11.897,115.00,20.150
2019-07-15 18:00:00,0.606,1.030,4.106,12.086,108.00,20.150
2019-07-15 18:30:00,0.566,1.010,4.170,11.543,123.00,20.150
2019-07-15 19:00:00,0.584,0.950,4.353,11.404,108.00,20.150
2019-07-15 19:30:00,0.550,0.950,4.228,12.341,113.00,20.150
2019-07-15 20:00:00,0.559,0.940,4.381,12.072,119.00,20.150
2019-07-15 20:30:00,0.550,0.980,4.280,11.427,116.00,20.150
2019-07-15 21:00:00,0.582,0.960,4.279,10.989,116.00,20.150
2019-07-15 21:30:00,0.567,1.110,3.986,12.134,111.00,20.200
2019-07-15 22:00:00,0.598,0.940,4.242,11.473,112.00,20.200
2019-07-15 22:30:00,0.556,1.020,4.049,11.560,104.00,20.200
2019-07-15 23:00:00,0.536,0.940,4.020,10.947,120.00,20.200
2019-07-15 23:30:00,0.546,0.880,4.155,11.452,101.00,20.150
2019-07-16 00:00:00,0.612,0.970,4.245,12.983,98.00,20.200
2019-07-16 00:30:00,0.618,1.060,4.325,7.299,112.00,20.150
2019-07-16 01:00:00,0.618,0.980,4.534,12.659,111.00,20.200
2019-07-16 01:30:00,0.662,1.130,4.520,12.131,109.00,20.200
2019-07-16 02:00:00,0.672,1.230,4.702,11.930,118.00,20.150
2019-07-16 02:30:00,0.680,1.430,4.787,12.243,115.00,20.150
2019-07-16 03:00:00,0.688,1.220,5.063,12.135,119.00,20.150
2019-07-16 03:30:00,0.737,1.420,5.380,11.611,118.00,20.100
2019-07-16 04:00:00,0.798,1.450,5.182,12.229,106.00,20.100
2019-07-16 04:30:00,0.803,1.220,5.807,11.702,120.00,20.100
2019-07-16 05:00:00,0.836,1.530,5.907,12.233,120.00,20.100
2019-07-16 05:30:00,0.866,1.900,5.582,13.803,116.00,20.100
2019-07-16 06:00:00,0.885,1.630,6.050,13.897,119.00,20.100
2019-07-16 06:30:00,0.898,1.650,6.251,14.564,122.00,20.100
2019-07-16 07:00:00,0.885,1.270,6.035,14.442,119.00,20.050
2019-07-16 07:30:00,0.865,1.430,6.102,13.853,123.00,20.050
2019-07-16 08:00:00,0.901,1.660,6.749,14.721,122.00,20.100
2019-07-16 08:30:00,0.895,1.600,6.500,12.961,123.00,20.100
2019-07-16 09:00:00,0.943,1.480,7.188,11.852,125.00,20.100
2019-07-16 09:30:00,0.904,1.400,7.448,11.513,115.00,20.150
2019-07-16 10:00:00,0.900,1.630,7.338,11.519,120.00,20.150
2019-07-16 10:30:00,0.904,1.660,7.095,12.501,123.00,20.200
2019-07-16 11:00:00,0.919,1.500,7.741,13.805,118.00,20.300
2019-07-16 11:30:00,0.883,1.570,7.222,12.148,122.00,20.450
2019-07-16 12:00:00,0.874,1.440,7.430,11.767,122.00,20.450
2019-07-16 12:30:00,0.881,1.450,7.528,13.299,120.00,20.450
2019-07-16 13:00:00,0.919,1.610,7.395,13.686,120.00,20.400
2019-07-16 13:30:00,0.880,1.280,7.484,11.472,125.00,20.500
2019-07-16 14:00:00,0.983,1.590,7.234,13.810,122.00,20.550
2019-07-16 14:30:00,0.870,1.700,7.258,13.871,120.00,20.550
2019-07-16 15:00:00,0.927,1.760,7.218,13.276,123.00,20.500
2019-07-16 15:30:00,0.912,1.340,7.888,13.643,123.00,20.400
2019-07-16 16:00:00,0.853,1.240,7.326,13.752,126.00,20.400
2019-07-16 16:30:00,0.884,1.410,7.012,12.979,123.00,20.350
2019-07-16 17:00:00,0.817,1.430,7.232,13.568,128.00,20.300
2019-07-16 17:30:00,0.895,1.790,7.445,13.565,123.00,20.300
2019-07-16 18:00:00,0.846,1.340,7.254,12.279,123.00,20.200
2019-07-16 18:30:00,0.854,1.540,7.250,13.754,115.00,20.200
2019-07-16 19:00:00,0.843,1.210,6.749,13.049,123.00,20.100
2019-07-16 19:30:00,0.872,1.410,6.623,13.750,132.00,20.050
2019-07-16 20:00:00,0.812,1.280,6.476,7.587,126.00,20.100
2019-07-16 20:30:00,0.811,1.360,6.343,7.810,116.00,20.100
2019-07-16 21:00:00,0.824,1.370,6.304,7.824,122.00,20.150
2019-07-16 21:30:00,0.827,1.290,6.559,8.502,113.00,20.150
2019-07-16 22:00:00,0.782,1.290,6.709,6.617,119.00,20.150
2019-07-16 22:30:00,0.774,1.290,6.454,8.221,122.00,20.150
2019-07-16 23:00:00,0.817,1.210,6.578,7.274,119.00,20.150
2019-07-16 23:30:00,0.750,1.300,6.184,11.990,122.00,20.150
2019-07-17 00:00:00,0.751,1.180,6.560,13.124,112.00,20.150
2019-07-17 00:30:00,0.733,1.210,6.874,12.779,118.00,20.150
2019-07-17 01:00:00,0.749,1.180,6.779,12.924,119.00,20.150
2019-07-17 01:30:00,0.714,1.310,6.605,11.494,120.00,20.100
2019-07-17 02:00:00,0.704,1.060,6.643,12.150,118.00,20.100
2019-07-17 02:30:00,0.727,1.290,6.568,11.650,118.00,20.050
2019-07-17 03:00:00,0.619,1.010,6.104,13.060,115.00,20.100
2019-07-17 03:30:00,0.687,1.090,6.948,12.612,116.00,20.050
2019-07-17 04:00:00,0.709,1.110,7.191,12.020,120.00,20.050
2019-07-17 04:30:00,0.664,1.130,6.865,8.880,106.00,20.050
2019-07-17 05:00:00,0.714,1.220,7.263,12.894,116.00,20.050
2019-07-17 05:30:00,0.701,1.000,7.224,10.302,120.00,20.000
2019-07-17 06:00:00,0.720,1.120,7.347,12.374,118.00,20.050
2019-07-17 06:30:00,0.695,1.190,7.018,12.069,119.00,20.050
2019-07-17 07:00:00,0.696,1.100,6.926,12.684,120.00,20.050
2019-07-17 07:30:00,0.715,1.210,6.790,12.234,122.00,20.050
2019-07-17 08:00:00,0.758,1.310,7.065,11.736,118.00,20.050
2019-07-17 08:30:00,0.786,1.320,7.352,12.117,120.00,20.100
2019-07-17 09:00:00,0.808,1.670,7.770,10.783,129.00,20.100
2019-07-17 09:30:00,0.806,1.340,7.560,10.743,128.00,20.150
2019-07-17 10:00:00,0.829,1.600,6.847,8.183,123.00,20.150
2019-07-17 10:30:00,0.800,1.400,6.507,10.867,119.00,20.150
2019-07-17 11:00:00,0.844,1.280,6.752,11.338,113.00,20.200
2019-07-17 11:30:00,0.890,1.670,6.784,12.737,118.00,20.200
2019-07-17 12:00:00,0.936,1.510,7.413,11.528,125.00,20.250
2019-07-17 12:30:00,0.833,1.380,7.327,12.906,125.00,20.300
2019-07-17 13:00:00,0.855,1.370,7.513,12.707,118.00,20.350
2019-07-17 13:30:00,0.883,1.580,7.528,12.234,125.00,20.350
2019-07-17 14:00:00,0.875,1.490,7.440,11.529,123.00,20.350
2019-07-17 14:30:00,0.837,1.390,7.649,11.488,129.00,20.400
2019-07-17 15:00:00,0.843,1.400,7.333,12.724,125.00,20.400
2019-07-17 15:30:00,0.808,1.410,7.402,12.654,125.00,20.350
2019-07-17 16:00:00,0.906,1.400,7.909,12.779,128.00,20.350
2019-07-17 16:30:00,0.811,1.460,7.510,12.140,125.00,20.350
2019-07-17 17:00:00,0.813,1.440,7.612,11.527,123.00,20.300
2019-07-17 17:30:00,0.796,1.140,7.840,12.203,128.00,20.300
2019-07-17 18:00:00,0.743,1.270,7.546,14.395,126.00,20.300
2019-07-17 18:30:00,0.774,1.120,7.666,12.513,128.00,20.300
2019-07-17 19:00:00,0.763,1.240,7.144,12.302,128.00,20.250
2019-07-17 19:30:00,0.734,1.140,7.621,12.986,123.00,20.350
2019-07-17 20:00:00,0.784,1.190,7.101,13.974,132.00,20.300
2019-07-17 20:30:00,0.869,1.360,7.536,12.201,126.00,20.300
2019-07-17 21:00:00,0.776,1.270,6.963,14.455,123.00,20.300
2019-07-17 21:30:00,0.840,1.250,7.573,13.834,129.00,20.250
2019-07-17 22:00:00,0.783,1.250,6.707,13.138,129.00,20.250
2019-07-17 22:30:00,0.798,1.520,6.579,12.940,120.00,20.200
2019-07-17 23:00:00,0.743,1.220,6.526,13.985,120.00,20.200
2019-07-17 23:30:00,0.784,1.500,6.362,14.008,119.00,20.200
2019-07-18 00:00:00,0.764,1.240,6.635,13.696,123.00,20.250
2019-07-18 00:30:00,0.787,1.380,6.719,13.162,116.00,20.250
2019-07-18 01:00:00,0.839,1.400,7.025,12.996,123.00,20.200
2019-07-18 01:30:00,0.830,1.290,7.854,13.477,125.00,20.250
2019-07-18 02:00:00,0.810,1.480,8.311,12.969,123.00,20.200
2019-07-18 02:30:00,0.894,1.410,8.867,12.905,122.00,20.200
2019-07-18 03:00:00,0.819,1.330,8.716,13.065,125.00,20.200
2019-07-18 03:30:00,0.793,1.240,8.197,13.666,122.00,20.200
2019-07-18 04:00:00,0.725,1.070,8.420,12.591,118.00,20.200
2019-07-18 04:30:00,0.681,1.180,7.849,12.658,120.00,20.200
2019-07-18 05:00:00,0.710,1.100,7.866,13.063,118.00,20.200
2019-07-18 05:30:00,0.662,1.010,6.971,11.584,119.00,20.200
2019-07-18 06:00:00,0.693,1.150,7.518,12.377,119.00,20.200
2019-07-18 06:30:00,0.663,1.170,7.264,13.464,122.00,20.200
2019-07-18 07:00:00,0.587,1.040,5.634,13.335,120.00,20.150
2019-07-18 07:30:00,0.649,1.360,5.593,12.230,116.00,20.150
2019-07-18 08:00:00,0.631,1.080,5.474,13.545,125.00,20.150
2019-07-18 08:30:00,0.660,1.070,5.705,11.903,118.00,20.150
2019-07-18 09:00:00,0.623,1.090,5.647,12.755,120.00,20.200
2019-07-18 09:30:00,0.604,1.000,6.015,12.974,116.00,20.250
2019-07-18 10:00:00,0.689,1.090,6.279,13.021,129.00,20.300
2019-07-18 10:30:00,0.572,0.960,5.228,13.639,128.00,20.300
2019-07-18 11:00:00,0.680,1.180,6.224,12.853,109.00,20.300
2019-07-18 11:30:00,0.689,1.200,5.770,11.559,123.00,20.350
2019-07-18 12:00:00,0.634,1.170,5.405,13.656,120.00,20.300
2019-07-18 12:30:00,0.658,1.330,5.336,12.908,128.00,20.250
2019-07-18 13:00:00,0.664,1.240,5.468,13.102,123.00,20.150
2019-07-18 13:30:00,0.654,1.100,5.803,12.233,120.00,20.150
2019-07-18 14:00:00,0.609,1.280,6.193,12.136,115.00,20.150
2019-07-18 14:30:00,0.640,1.150,6.068,13.778,125.00,20.150
2019-07-18 15:00:00,0.646,1.210,5.808,11.584,120.00,20.150
2019-07-18 15:30:00,0.703,1.110,7.105,12.861,123.00,20.100
2019-07-18 16:00:00,0.684,1.260,7.117,12.314,125.00,20.050
2019-07-18 16:30:00,0.628,1.000,7.422,12.313,120.00,20.150
2019-07-18 17:00:00,0.656,1.120,7.924,13.010,125.00,20.200
2019-07-18 17:30:00,0.648,0.980,7.307,13.560,125.00,20.300
2019-07-18 18:00:00,0.709,1.100,8.142,13.097,119.00,20.400
2019-07-18 18:30:00,0.627,1.210,7.867,12.254,128.00,20.400
2019-07-18 19:00:00,0.588,0.890,7.786,13.020,123.00,20.400
2019-07-18 19:30:00,0.650,1.030,8.487,11.401,122.00,20.400
2019-07-18 20:00:00,0.686,1.230,8.002,13.022,122.00,20.400
2019-07-18 20:30:00,0.646,0.950,7.381,12.909,119.00,20.400
2019-07-18 21:00:00,0.673,1.110,7.281,10.912,122.00,20.400
2019-07-18 21:30:00,0.663,1.020,7.081,8.618,126.00,20.400
2019-07-18 22:00:00,0.655,1.140,6.506,11.963,122.00,20.400
2019-07-18 22:30:00,0.613,1.330,5.733,12.158,112.00,20.400
2019-07-18 23:00:00,0.624,1.090,5.528,10.647,119.00,20.350
2019-07-18 23:30:00,0.636,1.200,5.785,11.523,123.00,20.350
2019-07-19 00:00:00,0.729,1.200,5.756,12.289,115.00,20.350
2019-07-19 00:30:00,0.722,1.140,5.731,12.240,122.00,20.350
2019-07-19 01:00:00,0.704,1.240,5.377,9.637,116.00,20.350
2019-07-19 01:30:00,0.660,1.150,5.212,13.570,111.00,20.350
2019-07-19 02:00:00,0.705,1.270,5.249,11.361,112.00,20.350
2019-07-19 02:30:00,0.679,1.030,5.442,13.819,119.00,20.350
2019-07-19 03:00:00,0.753,1.150,5.810,10.737,115.00,20.300
2019-07-19 03:30:00,0.678,1.140,5.444,11.711,112.00,20.300
2019-07-19 04:00:00,0.745,1.230,6.239,12.213,113.00,20.300
2019-07-19 04:30:00,0.735,1.350,5.393,10.736,115.00,20.300
2019-07-19 05:00:00,0.751,1.170,5.828,11.689,113.00,20.300
2019-07-19 05:30:00,0.712,1.750,5.073,13.860,112.00,20.300
2019-07-19 06:00:00,0.709,1.390,4.863,10.411,111.00,20.300
2019-07-19 06:30:00,0.762,1.470,5.268,10.789,116.00,20.250
2019-07-19 07:00:00,0.738,1.320,5.449,10.940,111.00,20.250
2019-07-19 07:30:00,0.752,1.200,5.772,10.811,113.00,20.250
2019-07-19 08:00:00,0.720,1.330,5.831,10.589,113.00,20.250
2019-07-19 08:30:00,0.736,1.410,5.813,10.366,115.00,20.250
2019-07-19 09:00:00,0.879,1.380,6.617,10.837,118.00,20.300
2019-07-19 09:30:00,0.852,1.550,6.316,10.686,118.00,20.300
2019-07-19 10:00:00,0.863,1.530,6.313,10.309,115.00,20.300
2019-07-19 10:30:00,0.847,1.420,6.102,9.760,118.00,20.300
2019-07-19 11:00:00,0.831,1.290,5.961,10.455,118.00,20.350
2019-07-19 11:30:00,0.837,1.280,5.982,8.791,113.00,20.350
2019-07-19 12:00:00,0.917,1.660,6.369,10.300,123.00,20.350
2019-07-19 12:30:00,0.852,1.230,6.398,12.218,118.00,20.400
2019-07-19 13:00:00,0.911,1.540,6.822,13.726,119.00,20.400
2019-07-19 13:30:00,0.832,1.400,6.282,13.732,115.00,20.500
2019-07-19 14:00:00,0.889,1.360,6.513,9.320,122.00,20.550
2019-07-19 14:30:00,0.782,1.490,6.152,10.733,126.00,20.550
2019-07-19 15:00:00,0.855,1.470,6.945,9.823,123.00,20.550
2019-07-19 15:30:00,0.832,1.390,6.298,10.091,116.00,20.550
2019-07-19 16:00:00,0.828,1.410,6.402,12.815,125.00,20.550
2019-07-19 16:30:00,0.872,1.420,6.908,13.731,125.00,20.500
2019-07-19 17:00:00,0.843,1.280,6.901,13.084,123.00,20.500
2019-07-19 17:30:00,0.861,1.360,6.994,13.155,123.00,20.450
2019-07-19 18:00:00,0.890,1.350,7.322,9.709,123.00,20.450
2019-07-19 18:30:00,0.886,1.450,6.847,9.832,125.00,20.450
2019-07-19 19:00:00,0.927,1.800,7.206,10.295,122.00,20.500
2019-07-19 19:30:00,0.943,1.610,7.318,11.325,128.00,20.450
2019-07-19 20:00:00,0.923,1.510,7.235,13.387,128.00,20.450
2019-07-19 20:30:00,0.862,1.290,7.175,10.916,125.00,20.450
2019-07-19 21:00:00,0.945,1.680,7.741,11.033,120.00,20.450
2019-07-19 21:30:00,0.995,1.550,7.387,10.324,122.00,20.450
2019-07-19 22:00:00,1.063,2.250,7.769,12.971,128.00,20.450
2019-07-19 22:30:00,1.026,1.690,7.445,10.782,119.00,20.450
2019-07-19 23:00:00,1.048,1.950,7.412,11.351,123.00,20.450
2019-07-19 23:30:00,0.988,1.510,7.146,11.479,122.00,20.450
2019-07-20 00:00:00,1.077,1.580,7.788,11.396,125.00,20.450
2019-07-20 00:30:00,0.947,1.700,7.191,11.521,123.00,20.400
2019-07-20 01:00:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2019-07-20 01:30:00,1.036,1.810,6.714,10.341,-99.9,-99.9
2019-07-20 02:00:00,1.013,1.620,6.900,11.447,116.00,20.400
2019-07-20 02:30:00,1.055,1.590,7.062,10.747,119.00,20.400
2019-07-20 03:00:00,1.073,1.690,7.322,9.337,116.00,20.350
2019-07-20 03:30:00,1.121,1.770,7.378,10.783,122.00,20.350
2019-07-20 04:00:00,1.160,1.710,7.491,12.026,122.00,20.350
2019-07-20 04:30:00,1.080,1.890,7.532,11.520,120.00,20.350
2019-07-20 05:00:00,1.150,1.970,7.274,11.434,116.00,20.300
2019-07-20 05:30:00,1.166,1.980,7.778,12.036,118.00,20.300
2019-07-20 06:00:00,1.020,1.700,7.349,12.140,120.00,20.250
2019-07-20 06:30:00,1.021,1.790,6.712,12.198,118.00,20.250
2019-07-20 07:00:00,1.007,1.490,6.458,12.446,115.00,20.200
2019-07-20 07:30:00,1.002,1.520,6.319,12.679,116.00,20.200
2019-07-20 08:00:00,0.901,1.540,5.607,11.758,122.00,20.200
2019-07-20 08:30:00,0.978,1.760,5.855,12.882,116.00,20.200
2019-07-20 09:00:00,0.911,1.700,5.678,12.017,123.00,20.250
2019-07-20 09:30:00,0.978,1.480,6.270,12.920,120.00,20.200
2019-07-20 10:00:00,0.959,1.760,5.944,11.433,116.00,20.250
2019-07-20 10:30:00,0.962,1.850,5.675,10.346,116.00,20.250
2019-07-20 11:00:00,0.937,1.600,5.964,11.285,122.00,20.300
2019-07-20 11:30:00,0.888,1.510,5.803,11.414,116.00,20.300
2019-07-20 12:00:00,0.829,1.480,5.585,12.103,118.00,20.350
2019-07-20 12:30:00,0.942,1.720,6.268,11.035,126.00,20.350
2019-07-20 13:00:00,0.980,1.500,6.588,11.986,123.00,20.400
2019-07-20 13:30:00,0.924,1.470,6.193,10.412,125.00,20.400
2019-07-20 14:00:00,0.911,1.390,5.947,12.856,122.00,20.450
2019-07-20 14:30:00,0.897,1.490,6.019,9.874,125.00,20.450
2019-07-20 15:00:00,0.878,1.440,6.036,8.932,123.00,20.450
2019-07-20 15:30:00,0.886,1.400,5.860,11.763,122.00,20.450
2019-07-20 16:00:00,0.859,1.440,5.594,10.813,120.00,20.450
2019-07-20 16:30:00,0.899,1.340,5.805,12.150,123.00,20.400
2019-07-20 17:00:00,0.889,1.440,5.834,12.114,116.00,20.450
2019-07-20 17:30:00,0.866,1.320,5.791,9.090,118.00,20.450
2019-07-20 18:00:00,0.874,1.610,6.146,11.727,120.00,20.450
2019-07-20 18:30:00,0.794,1.360,5.711,10.333,126.00,20.450
2019-07-20 19:00:00,0.844,1.630,5.783,12.095,123.00,20.450
2019-07-20 19:30:00,0.927,1.480,6.015,10.676,122.00,20.450
2019-07-20 20:00:00,0.779,1.320,5.356,12.145,125.00,20.450
2019-07-20 20:30:00,0.864,1.450,5.632,11.517,119.00,20.450
2019-07-20 21:00:00,0.866,1.630,5.566,10.965,126.00,20.450
2019-07-20 21:30:00,0.856,1.560,5.818,10.407,126.00,20.400
2019-07-20 22:00:00,0.851,1.500,5.467,10.193,126.00,20.450
2019-07-20 22:30:00,0.799,1.190,5.437,8.188,125.00,20.450
2019-07-20 23:00:00,0.829,1.300,5.643,10.289,122.00,20.450
2019-07-20 23:30:00,0.840,1.260,5.807,11.455,122.00,20.450
2019-07-21 00:00:00,0.859,1.380,6.188,10.737,118.00,20.450
2019-07-21 00:30:00,0.796,1.310,5.599,9.330,122.00,20.450
2019-07-21 01:00:00,0.827,1.440,6.117,10.500,122.00,20.450
2019-07-21 01:30:00,0.800,1.420,6.018,12.052,113.00,20.400
2019-07-21 02:00:00,0.768,1.150,5.603,10.810,122.00,20.450
2019-07-21 02:30:00,0.817,1.220,5.946,10.265,118.00,20.450
2019-07-21 03:00:00,0.758,1.170,5.644,11.901,122.00,20.400
2019-07-21 03:30:00,0.775,1.790,5.832,8.587,115.00,20.400
2019-07-21 04:00:00,0.760,1.220,5.692,11.298,119.00,20.400
2019-07-21 04:30:00,0.755,1.280,5.738,12.065,119.00,20.400
2019-07-21 05:00:00,0.757,1.250,5.736,11.412,116.00,20.400
2019-07-21 05:30:00,0.739,1.270,5.725,10.233,119.00,20.350
2019-07-21 06:00:00,0.795,1.370,5.865,10.396,122.00,20.350
2019-07-21 06:30:00,0.750,1.280,5.391,11.229,118.00,20.350
2019-07-21 07:00:00,0.794,1.450,5.641,10.848,118.00,20.350
2019-07-21 07:30:00,0.834,1.390,5.690,11.394,125.00,20.350
2019-07-21 08:00:00,0.791,1.300,5.511,11.404,118.00,20.350
2019-07-21 08:30:00,0.793,1.370,5.701,11.396,116.00,20.350
2019-07-21 09:00:00,0.837,1.320,5.787,11.938,122.00,20.350
